이원컴포텍,00409140,088290
알에프텍,00309831,061040
넥스트BT,00384717,065170
라이트론,00367482,069540
삼천리자전거,00128607,024950
자이에스앤디,00367844,317400
대보마그네틱,01259418,290670
엔케이맥스,00977650,182400
이엠코리아,00526951,095190
에이플러스에셋,00684802,244920
티앤엘,00608440,340570
루멘스,00406329,038060
바른전자,00370255,064520
원풍물산,00144021,008290
와이즈버즈,01236532,273060
사조오양,00141875,006090
넥스트아이,00614593,137940
디딤,01068658,217620
대웅,00111810,003090
제낙스,00201788,065620
일신바이오,00385415,068330
KTis,00372873,058860
경보제약,00101664,214390
셀트리온제약,00541349,068760
현대공업,00164502,170030
우양,00486875,103840
까뮤이앤씨,00129420,013700
한국주철관공업,00159573,000970
젬백스지오,00297448,041590
인프라웨어,00269852,041020
성안,00132868,011300
텔레필드,00560122,091440
제일파마홀딩스,00148443,002620
리노스,00369213,039980
지엘팜텍,01042359,204840
상보,00129615,027580
KH바텍,00378628,060720
액션스퀘어,01042429,205500
웨이브일렉트로,00526696,095270
유아이엘,00256380,049520
롯데케미칼,00165413,011170
한라IMS,00528515,092460
DRB동일,00118266,004840
한샘,00161693,009240
스튜디오드래곤,01168684,253450
유틸렉스,01110678,263050
이루온,00390514,065440
제이준코스메틱,00136776,025620
케이맥,00297961,043290
에이치엘비파워,00317487,043220
셀바스AI,00666064,108860
제너셈,00666204,217190
클리노믹스,01201970,352770
선도전기,00131939,007610
씨씨에스,00249441,066790
브이티지엠피,00150165,018290
신한제6호스팩,01407158,333050
한국정보인증,00306454,053300
비츠로셀,00154718,082920
비츠로테크,00103644,042370
이오플로우,01274310,294090
캠시스,00330044,050110
위닉스,00293886,044340
알서포트,00838962,131370
예림당,00259934,036000
케이엠더블유,00226352,032500
우성사료,00142661,006980
한진,00163512,002320
파인디앤씨,00350020,049120
코디엠,00530413,224060
스튜디오산타클로스,01046203,204630
코나아이,00349732,052400
고려산업,00102751,002140
NEW,00974927,160550
제테마,01222867,216080
현대비앤지스틸,00125743,004560
금호전기,00106395,001210
한국코퍼레이션,00302078,050540
지니뮤직,00223762,043610
SG세계물산,00133511,004060
가비아,00506294,079940
파이오링크,00492353,170790
서호전기,00220622,065710
제룡산업,00899556,147830
동국산업,00172680,005160
JW중외제약,00149947,001060
새론오토모티브,00305668,075180
정산애강,00140061,022220
성창오토텍,00486370,080470
위지윅스튜디오,01276327,299900
일성건설,00146232,013360
앱코,01207716,129890
세화피앤씨,01169267,252500
덱스터,01021949,206560
덴티스,01187494,261200
보광산업,00568461,225530
비나텍,00563518,126340
티웨이항공,00671376,091810
해성디에스,01032413,195870
알티캐스트,00364254,085810
신풍제지,00137368,002870
휴맥스,00787057,115160
덴티움,00526599,145720
씨큐브,00520610,101240
아이티엠반도체,00579980,084850
세이브존I&C,00422895,067830
신일제약,00137058,012790
이엔드디,00619640,101360
가온미디어,00441304,078890
동원수산,00118044,030720
세아제강지주,00124197,003030
경동나비엔,00101488,009450
대창단조,00112679,015230
이노인스트루먼트,01065679,215790
진양산업,00150439,003780
진양홀딩스,00646732,100250
삼화전기,00129271,009470
코데즈컴바인,00329093,047770
케이씨텍,01261893,281820
에스원,00158501,012750
대영포장,00111458,014160
파멥신,00972293,208340
상아프론테크,00181299,089980
씨젠,00788773,096530
동남합성,00115065,023450
현대사료,00164618,016790
신세계푸드,00274933,031440
테크윙,00535676,089030
케이피티유,00357607,054410
티움바이오,01335930,321550
대림건설,00128971,001880
한국화장품,00823429,123690
제이앤티씨,00447575,204270
환인제약,00166573,016580
유니켐,00137207,011330
국전약품,01329957,307750
엔지켐생명과학,00606886,183490
대성엘텍,00110583,025440
한신공영,00162063,004960
파크시스템스,00244747,140860
티케이케미칼,00693554,104480
엠에스오토텍,00259545,123040
SBS미디어홀딩스,00650629,101060
켐온,01070857,217600
지노믹트리,01108248,228760
제놀루션,01062177,225220
한국프랜지공업,00160418,010100
덕산하이메탈,00471068,077360
미원상사,00121932,002840
천보,00897752,278280
에프엔에스테크,00476036,083500
압타머사이언스,01265251,291650
아이에이,00252269,038880
티라유텍,01309388,322180
와토스코리아,00455875,079000
서한,00131504,011370
NHN벅스,00645089,104200
동방아그로,00115384,007590
아이퀘스트,01146822,262840
엔에스,01020843,217820
수산중공업,00135111,017550
네온테크,01325429,306620
아세아,00138701,002030
파커스,00384762,065690
오스템임플란트,00341916,048260
에스제이그룹,01222432,306040
계양전기,00102618,012200
미원에스씨,01234297,268280
청담러닝,00525882,096240
대모,00450995,317850
에이텍티앤,01099861,224110
영원무역,00776820,111770
디케이앤디,00892526,263020
삼성스팩2호,01276901,291230
레이크머티리얼즈,01255652,281740
대원제약,00111999,003220
영림원소프트랩,00532129,060850
소룩스,00605522,290690
덕우전자,00571298,263600
로지시스,00238199,067730
태평양물산,00154329,007980
엘디티,00540571,096870
에너토크,00169215,019990
아미노로직스,00466428,074430
제일연마,00148461,001560
케이씨티,00441447,089150
대한제분,00113243,001130
흥국에프엔비,00916516,189980
윈팩,00536286,097800
동양,00117337,001520
서울식품공업,00130879,004410
영진약품,00141149,003520
쿠쿠홈시스,01267684,284740
체리부로,00216434,066360
모비릭스,01210190,348030
현대그린푸드,00105280,005440
유안타제3호스팩,01267602,287410
유안타제4호스팩,01343920,313750
아이센스,00550994,099190
힘스,00556712,238490
국도화학,00104388,007690
한양증권,00162416,001750
유안타제5호스팩,01408999,336060
코윈테크,01211232,282880
유안타제6호스팩,01416642,340360
유안타제7호스팩,01504804,367460
이베스트스팩5호,01436336,349720
이베스트이안스팩1호,01366365,323210
아톤,00595182,158430
조광페인트,00148920,004910
선익시스템,00327819,171090
유비쿼스,01203376,264450
동아엘텍,00489243,088130
미래에셋대우스팩 5호,01450105,353490
미스터블루,01047840,207760
미코바이오메드,01049167,214610
티로보틱스,00867098,117730
플레이디,00862853,237820
극동유화,00105156,014530
서울반도체,00130763,046890
아스타,01157235,246720
